governance_level,municipality_name,state_name,state_short,region,division,reform_mechanism,reform_phase,reform_type,legislative_number_policy_name,time_status,time_R,year,primary_source,secondary_source,description,latitude,longitude,type_plex,type_adu,type_tod,type_other,phase_approved,phase_denied_rejected,phase_early_process,phase_late_process,phase_ongoing,mechanism_ordinance,mechanism_intensive_effort,mechanism_ballot,mechanism_plan_update,washington_binary
Municipality,Dallas,Texas,TX,South,West South Central,General Plan Update,Early Process,"Plex Reform, Other Reform",ForwardDallas Land Use Update,Ongoing as of 7/06/2023,2023-07-06,2023,https://candysdirt.com/2022/08/31/dallas-we-have-a-plan-zoning-could-get-easier-and-faster-says-director-of-planning-and-urban-design/,https://dallascityhall.com/departments/pnv/Forward-Dallas/Pages/default.aspx,"The City of Dallas is well into the process of its ""ForwardDallas” comprehensive land use update, which begun in 2021. The general plan process seems to signal at least three central intentions by the city. First, the city intends to expand missing middle housing options in single-family zoned areas. Second, the city intends to expand mixed-use development throughout larger parts of their jurisdiction. Third, the city intends to generally simplify the zoning code and the zoning-related processes within the city. The final outcome of the update will likely be determined by different iterations of public feedback as the update process closes. It is unclear the extent to which this update will considerably challenge widespread single-family zoning in the city, but more will be known as the update winds down and is adopted, and then becomes codified through ordinance.",32.7762719,-96.7968559,1,0,0,1,0,0,1,0,1,0,0,0,1,0
Municipality,Houston,Texas,TX,South,West South Central,Municipal Ordinance,Approved,Other Reform,Ordinance No. 2013-343,Approved on 4/24/2013,2013-04-24,2013,https://cityobservatory.org/why-houston-has-been-special-since-at-least-1999/,https://www.houstontx.gov/planning/DevelopRegs/docs_pdfs/2013-343.pdf,"The City of Houston adopted a land-use reform which reduced the minimum lot size of single-family zoned parcels throughout a large portion of the city in 2013. This reform is much like the earlier 1999 adopted effort which reduced the minimum lot size from 5,000 sqft to 1,400 sqft within the I-610 loop; the only difference is that the earlier reform confined the minimum lot size reduction to the area of the city within the loop, while the 2013 reform affected single-family parcels in the entirety of the city outside of the highway boundary. While Houston is unique out of many American cities in that it doesn't have formal Euclidean zoning, it nevertheless still has land-use developmental standards which could constrain or allow for multifamily housing development and/or preferential treatment towards certain tenure types. It can be noted that the minimum lot size reform has allowed for more variegated tenure types, and more multifamily housing development, in areas which were, before the reform, predominantly concentrated with single-family dwellings.",29.7589382,-95.3676974,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Municipality,Draper,Utah,UT,West,Mountain,General Plan Update,Early Process,"ADU Reform, TOD Reform",Moderate Income Housing Plan - General Plan Amendment,Ongoing as of 7/06/2023,2023-07-06,2023,https://www.ksl.com/article/50472362/draper-holladay-propose-way-for-high-density-housing-to-fulfill-legislative-mandate,https://www.utah.gov/pmn/files/886444.pdf,"The City Council of Draper has proposed a series of zoning reforms in order to meet affordability needs, and the city's projected growth needs. These proposals span at least three central areas of intention. First, the code should be amended to be more conducive to attached and detached ADU development, by removing regulations and decreasing vagueness in the code. Second, the code should allow more transit oriented development (TOD) in commercial or mixed use areas. Third, there should be incentivizes for TOD and reduced impact fees for moderate income housing construction. An important note is that this general plan update process is related to Utah's HB462 law, which requires jurisdictions to update their plans to be in line with moderate-income housing construction requirements. Though this local ordinance is influenced by a state-based context, it is still substantial enough in its scope to be listed in our tracker.",40.5247777,-111.8627989,0,1,1,0,0,0,1,0,1,0,0,0,1,0
Municipality,Holladay,Utah,UT,West,Mountain,General Plan Update,Early Process,"ADU Reform, Other Reform","Text Amendment – General Plan, Chapter 5: Moderate Income Housing",Ongoing as of 7/06/2023,2023-07-06,2023,https://www.ksl.com/article/50472362/draper-holladay-propose-way-for-high-density-housing-to-fulfill-legislative-mandate,https://www.utah.gov/pmn/files/886434.pdf,"The City Council of Holladay proposed a study or implementation of several items related to housing and zoning. The most salient intentions are as follows. First, the city will allow for higher density and moderate income housing. Second, the city will reduce regulations and fees associated with moderate income housing, and make efforts for infill development in residential areas. Third, the city will study the outcomes of reducing parking minimums in residential areas. And fourth, the city will study the current existing impediments for building or converting attached and detached ADUs. An important note is that this general plan update process is related to Utah's HB462 law, which requires jurisdictions to update their plans to be in line with moderate-income housing construction requirements. Though this local ordinance is influenced by a state-based context, it is still substantial enough in its scope to be listed in our tracker.",40.6710765,-111.8250278,0,1,0,1,0,0,1,0,1,0,0,0,1,0
Municipality,Salt Lake City,Utah,UT,West,Mountain,Intensive Zoning Code Effort,Approved,ADU Reform,Ordinance No. 17-23,Adopted on 4/04/2023,2023-04-04,2023,"https://www.slc.gov/planning/pending-zoning-amendments/#:~:text=Changes%20to%20the%20RMF%2D30,2022%20on%20October%2018%2C%202022.",https://codelibrary.amlegal.com/codes/saltlakecityut/latest/saltlakecity_ut/0-0-0-68737,"The City Council of Salt Lake City adopted an accessory dwelling unit (ADU) ordinance. It appears that the ordinance makes three central changes: 1) it allows ADUs by-right in single-family zoned areas throughout the city, 2) it aligns the code's specifications of internal ADUs with state requirements, and 3) it ""clarifies"" other ADU regulations. It is unclear what form the clarifications are, and whether the law extends beyond the mandates of Utah state's HB462, but it appears that the ordinance does represent a particular municipal reform which goes beyond the state mandate. Lastly, the ADU ordinance was passed with the purposes of creating new multi-family housing in low-residential districts, expanding housing choice and affordable housing, and supporting transit-oriented development.",40.7596198,-111.886797,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Municipality,Salt Lake City,Utah,UT,West,Mountain,Intensive Zoning Code Effort,Late Process,"Plex Reform, Other Reform",Affordable Housing Incentives,Ongoing as of 7/06/2023,2023-07-06,2023,"https://www.slc.gov/planning/pending-zoning-amendments/#:~:text=Changes%20to%20the%20RMF%2D30,2022%20on%20October%2018%2C%202022.",http://www.slcdocs.com/Planning/Projects/Affordable%20Housing%20Incentives/affordable_housing_draft_language_march_08_23.pdf,"The City Council of Salt Lake City has proposed a set of affordable housing incentive policies which are linked with zoning reform. The proposed ""Affordable Housing Incentives"" effort would make three central changes. The first change is allowing for new multi-family housing types (eg. two-family, town houses, triplex, fourplex and cottage courts) in currently single- and two-family zoned areas; thereby opening up the affordability incentives from particular transit zones to the entirety of the city wherein these low-density family districts are found. The second change is increasing density requirements when affordability conditions are met, thereby allowing for more units to be built, in currently existing multi-family districts. The third is allowing for low-density residential housing and cottage courts on institutional land (eg. schools, hospitals and non-profits), with the potential of allowing multi-family housing in future legislation. The current changes expand the prior recommendations, considerably. It is unclear when this process will conclude, but the next step in this process is revising and finalizing the draft zoning text update language, passing it, and implementing it.",40.7596198,-111.886797,1,0,0,1,0,0,0,1,1,0,1,0,0,0
Municipality,Burlington,Vermont,VT,Northeast,New England,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 4.06 (ZA #20-03),Approved on 3/03/2020,2020-03-03,2020,https://www.burlingtonvt.gov/cedo/ADU,https://www.burlingtonvt.gov/sites/default/files/Agendas/SupportingDocuments/ZA-20-03%20ADU_Adopted%20%26%20Signed.pdf,"The City Council of Burlington amended its zoning code to make ADU construction more viable. This ordinance made three central change. First, it streamlined the application process for ADUs. Second, it removed parking minimums for ADUs. And third, it expanded the maximum size allowed for ADUs, and the capacity for additional lot coverage.",44.4761601,-73.212906,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,South Burlington,Vermont,VT,Northeast,New England,Municipal Ordinance,Approved,Other Reform,ZA-22-07: Maximum Parking & TDM,Adopted on 1/09/2023,2023-01-09,2023,https://www.burlingtonfreepress.com/story/news/local/2023/01/11/burlington-development-council-votes-to-eliminate-parking-minimums/69794906007/,https://go.boarddocs.com/vt/burlingtonvt/Board.nsf/files/CMRTXH741D01/$file/ZA-22-07%20Memo%20for%20CCPH_20221227.pdf,"The City Council of South Burlington adopted an ordinance that removed parking minimums from the zoning code and replaced them with parking maximums. The jurisdiction joins a growing list of others who have removed parking minimums from a green-climate, walkability, and housing perspective.",44.4671635,-73.1715669,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Municipality,Alexandria,Virginia,VA,South,South Atlantic,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 21-0620,Approved on 1/23/2021,2021-01-23,2021,https://alextimes.com/2021/01/council-approves-accessory-dwelling-unit-policy/,https://legistar.granicus.com/alexandria/meetings/2021/1/2139_A_City_Council_Public_Hearing_21-01-23_Docket.pdf,"The City Council of Alexandria approved an ADU reform which made three central changes. First, it permitted attached or detached ADUs city-wide in residentially zoned areas (single-family, two-family or townhouse districts). Second, it removed minimum parking requirements for ADU construction or conversion. And third, while requiring owner-occupancy of the principal dwelling, it legalized short-term renting of the ADU, so long as the owner resides in the principal dwelling. (The last sentence is not a statement of support for the latter end of the policy, but merely a description of the elements of the ordinance.)",38.8051095,-77.0470229,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Alexandria,Virginia,VA,South,South Atlantic,Intensive Zoning Code Effort,Late Process,"Plex Reform, TOD Reform",Zoning for Housing/Housing for All,Ongoing as of 7/06/2023,2023-07-06,2023,https://www.washingtonpost.com/dc-md-va/2023/03/21/alexandria-zoning-affordable-housing-planning/,https://www.alexandriava.gov/planning-and-zoning/zoning-for-housinghousing-for-all,"The City of Alexandria is currently undergoing a zoning code rewrite, where significant changes to the code are slated to be made. These prospective changes might be broken down in three parts. First, the city intends to inquire into how to expand opportunities and more income-varied housing types in single-family zoned areas, while also likely reducing parking requirements. Second, the city intends to create an affordable housing incentive district in particular segments of the jurisdiction. Third, the city intends to inquire into the possibility of expanding the spatial scope and allowable densities related to its current transit oriented development (TOD) policy. It is also important to note that the city has made an explicit effort, particularly with the ""Housing for All"" racial equity component of their effort, to link proposed zoning change to racial segregation and actual benefits for people of color and low-income people. It is unclear how the latter will become actualized, but more will be known as the effort continues to develop into the future.",38.8051095,-77.0470229,1,0,1,0,0,0,0,1,1,0,1,0,0,0
Municipality,Arlington,Virginia,VA,South,South Atlantic,Intensive Zoning Code Effort,Approved,Plex Reform,Expanding Housing Options,Approved on 3/22/2023,2023-03-22,2023,https://www.washingtonpost.com/dc-md-va/2023/03/22/arlington-missing-middle-vote-zoning/,https://www.arlingtonva.us/About-Arlington/Newsroom/Articles/2023/County-Board-Adopts-Expanded-Housing-Options,"The County of Arlington approved considerable changes to their zoning code, following their Missing Middle Housing Study (MMHS). The reform makes three central changes. The first is that allows townhomes and buildings with 2-4 units to be established on currently single-family zoned land. The second reduces parking requirements for residential development throughout the city. The third is that it allows for the construction of of 5-6 unit multifamily housing in prior single-family zoned areas, but limit this construction to areas near public transit stations or to those with large lots. While the mechanism notes that this was an ""Intensive Zoning Code Effort,"" the county also made brief changes to their General Plan. A caveat with this effort is that there is a cap of 58-permits each year, until 2028. The latter was likely implemented to appease exclusionary homeowner interests, and seem to work against the scope of the changes implemented by the county.",38.8903961,-77.0841585,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Municipality,Charlottesville,Virginia,VA,South,South Atlantic,General Plan Update,Approved,"Plex Reform, Other Reform",Comprehensive Plan,Adopted on 11/15/2021,2021-11-15,2021,https://www.charlottesville.gov/270/Approved-Plans,https://www.brookings.edu/research/gentle-density-can-save-our-neighborhoods/,"The City of Charlottesville updated their comprehensive plan, and set the outline for a few prospective changes in the city's zoning code. The three central proposed changes are as follows. First, the plan proposed the development of affordable, healthy and high-opportunity housing. Second, the plan proposed mixed-use and mixed-income development, with an eye towards permitting more diverse housing types by-right. Third, the plan proposed housing development which is geared towards walkability and public transit connection.",38.029306,-78.4766781,1,0,0,1,1,0,0,0,0,0,0,0,1,0
Municipality,Charlottesville,Virginia,VA,South,South Atlantic,Intensive Zoning Code Effort,Late Process,"Plex Reform, Other Reform",Cville Plans Together,Ongoing as of 7/06/2023,2023-07-06,2023,https://cvilleplanstogether.com/zoning-plan/,https://www.pecva.org/region/albemarle-charlottesville-region/updating-the-charlottesville-zoning-code-a-diagnostic-tool/,"The City of Charlottesville, in their Cville Plans Together effort to rewrite their zoning code, focus on implementing prior recommended changes made in the Affordable Housing Plan and Comprehensive Plan. This zoning code rewrite is ongoing, but may be primed to make three central changes. The first is to allow greater density on single-family zoned areas. The second is to create an inclusionary zoning policy. The third is to reduce or eliminate parking requirements, specifically for affordable housing development. This process is ongoing and it is unclear exactly when it will be concluded with a codification of zoning text changes; but the Fall of 2023 and beyond may yield such results.",38.029306,-78.4766781,1,0,0,1,0,0,0,1,1,0,1,0,0,0
Municipality,Richmond,Virginia,VA,South,South Atlantic,Municipal Ordinance,Approved,"ADU Reform, Other Reform",Ordinance No. 2023-101,Adopted on 4/24/2023,2023-04-24,2023,https://www.rva.gov/sites/default/files/2022-12/ThreeZoningChanges_PublicMtgs-December%202022_0.pdf,https://richmondva.legistar.com/LegislationDetail.aspx?ID=6112800&GUID=2261334A-31A3-4EF5-A5D6-6A1AE31CA342,"The City of Richmond adopted an ADU and Other reform. This reform make two central changes. First, it allows both internal, attached and detached ADUs in single-family zoned areas. Second, it removes minimum parking standards from the zoning code; specifically, the ordinance strips the minimums for off-street parking as well as loading spaces, which were prior linked to set figures derived from the floor-area, underlying zoning district, or number of units within a development.",37.5385087,-77.43428,0,1,0,1,1,0,0,0,0,1,0,0,0,0
Municipality,Washington,District of Columbia,DC,South,South Atlantic,Municipal Ordinance,Approved,ADU Reform,Zoning Regulations Rewrite,Effective on 9/06/2016,2016-09-06,2016,https://dc.urbanturf.com/articles/blog/want-to-build-an-adu-here-are-some-basics/14165,https://dcoz.dc.gov/page/dc-zoning-history,"The District of Columbia (DC) Council passed a zoning code update which permitted ADUs on many residential zoning districts. A caveat of the ordinance is that in order to rent an ADU unit, the owner needs to apply for and attain a Residential Rental Business License from the Department of Consumer and Regulatory Affairs. A limitation with this ordinance may be that it is administratively burdensome, which has limited the extent to which the ordinance has, in actuality, facilitated ADU construction across the district.",38.8950368,-77.0365427,0,1,0,0,1,0,0,0,0,1,0,0,0,1
Municipality,Seattle,Washington,WA,West,Pacific,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 123378,Adopted on 8/23/2010,2010-08-23,2010,https://wayback.archive-it.org/3241/20211218175426/https://durkan.seattle.gov/wp-content/uploads/sites/9/2019/07/07.09.19-Accessory-Dwelling-Unit-EO.pdf,http://clerk.seattle.gov/~archives/Ordinances/Ord_123378.pdf,"The City Council of Seattle adopted an ADU bill which permitted detached ADUs on single-family zoned areas. The prior ADU ordinance, which was passed in 1994, had allowed internal ADUs, but this ordinance is more significant due to the way in which it extended approval to external ADUs in the forms of converted garages, and fully constructed backyard cottages. This ordinance, while extending beyond the one established at the end of the 20th-Century, was still limited and presented many regulatory barriers that limited the feasibility of establishing ADUs throughout the city.",47.6038321,-122.330062,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Seattle,Washington,WA,West,Pacific,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 125854,Adopted on 7/09/2019,2019-07-09,2019,"https://www.seattle.gov/opcd/ongoing-initiatives/encouraging-backyard-cottages#:~:text=Seattle's%20ADU%20reform,effect%20on%20August%208%2C%202019.",http://clerk.seattle.gov/~archives/Ordinances/Ord_123378.pdf,"The City Council of Seattle adopted a significant ADU ordinance. This ordinance removed barriers for ADU construction in single-family zoned areas, and made three general changes. First, it allowed up to 2-ADUs on each lot in single-family zoned areas. Second, it reduced minimum lot sizes and increased the allowable height of ADUs. Third, it removed the owner occupancy requirement, as well as the parking minimums that were required earlier for ADU development. It is important to note, though, that attached ADUs were allowed in single-family zoned areas in Seattle in 1994, and that detached ADUs were allowed throughout the city in 2010, after a well functioning pilot program. This reform might be seen, then, as a means of fine tuning the jurisdiction's prior ordinances.",47.6038321,-122.330062,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Tacoma,Washington,WA,West,Pacific,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 28576,Passed on 3/19/2019,2019-03-19,2019,"https://www.sightline.org/2019/03/20/tacoma-adopts-exemplary-reform-for-in-law-apartments/#:~:text=Raise%20the%20ADU%20size%20maximum,modest%20size%20for%20an%20ADU.",https://www.cityoftacoma.org/userfiles/servers/server_6/file/cms/Planning/DADU/ADU%20Ordinance%20No%2028576%20(3-19-19).pdf,"The City Council of Tacoma passed a significant ADU ordinance. This ordinance made three central changes. First, it legalized detached ADUs on single-family zoned areas, whereas prior only attached ADUs were allowed. Second, it removed the prior established owner occupancy requirement. Third, it removed a previously required specific ADU permit from the approval process.",47.2455013,-122.438329,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Tacoma,Washington,WA,West,Pacific,Intensive Zoning Code Effort,Late Process,"Plex Reform, Other Reform",Home in Tacoma Project,Ongoing as of 7/06/2023,2023-07-06,2023,https://www.cityoftacoma.org/cms/one.aspx?pageId=180033,https://www.cityoftacoma.org/UserFiles/Servers/Server_6/File/cms/Planning/Affordable%20Housing/AHAS%20Planning%20Actions/Ordinance%20No%2028793-Amended%20Reducedsize.pdf,"The City Council of Tacoma is in an ongoing intensive zoning code effort, which may end with some kind of Plex to the city's zoning code. The Home in Tacoma Project, currently in its second phase, is unique both in its focus on anti-displacement strategies, as well as zoning reform, which seeks to allow more varied housing types in the city while also preventing the displacement of low-income residents of color who have been hardest hit by housing affordability issues. This reform will, conditional on its adoption, make at least two important changes. The first is that it will replace its use-based code with a hybrid form based code which should use the inputs of density, scale and housing type as a regulatory model. This change will be done through replacing single- and multi-family zones with three low-scale and mid-scale residential zones, which will allow for Plex  (3-8 units/lot) development within a given range per each district, moderated by affordability bonuses. The second is that it will implement the city's Affordable Housing Action Strategy (AHAS) which has the goals of both promoting affordable housing development, and also instituting anti-displacement policies.",47.2455013,-122.438329,1,0,0,1,0,0,0,1,1,0,1,0,0,0
Municipality,Bellingham,Washington,WA,West,Pacific,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 2018-05-009,Adopted on 3/15/2018,2018-03-15,2018,https://cob.org/services/planning/development/adu-ordinance-updates,https://bellingham.municipal.codes/enactments/Ord2018-05-009?product=BMC,"The City Council of Bellingham passed an ADU ordinance which extended the city's prior code. This ordinance made and affirmed three major specifications. First, attached and detached ADUs were permitted on all single-family zoned districts in the city. Second, it specified that ADUs require one additional parking space, unless a waiver is approved through other means. Third, it specified that the application for an ADU must follow a public hearing process, wherein all those residencies within 500ft of a projected construction have an opportunity to attest it. While this ordinance removed some regulatory barriers, the public hearing process may be seen as a crucial limitation of the ordinance.",48.7544012,-122.478836,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Burien,Washington,WA,West,Pacific,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 724,Adopted on 12/02/2019,2019-12-02,2019,"https://www.theurbanist.org/2019/12/05/burien-encourages-accessory-dwelling-units-in-new-reform/#:~:text=The%20regulatory%20reform%20includes%20a,requirements%20will%20no%20longer%20apply.","https://burienwa.civicweb.net/document/31646/Adopt%20Ordinance%20No.%20724,%20Zoning%20Code%20Amendments.pdf","The City of Burien passed an ADU amendment ordinance which made three principal changes to their zoning code. First, it removed the owner occupancy requirement which was earlier a precondition for an ADU approval. Second, it removed the one spot parking minimum for ADUs if the unit is within a 1/4 mile from a transit stop. Third, it allowed 2-ADUs to be permitted on the same lot: one attached and one detached unit.",47.469918,-122.3485274,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Kirkland,Washington,WA,West,Pacific,Municipal Ordinance,Approved,ADU Reform,Ordinance No. O-4715,Adopted on 3/17/2020,2020-03-17,2020,https://www.sightline.org/2020/12/02/west-coast-cottage-reforms-lead-to-explosive-rise-in-permits/,https://www.kirklandwa.gov/files/sharedassets/public/city-council/agenda-documents/2020/march-17-2020/ord-4715_line-no.pdf,"The City of Kirkland passed an ADU ordinance which made three central changes to its zoning code. First, it allowed 2-ADUs on a single-family zoned lot, of either attached and detached, or two of either kind. Second, it limited the parking requirement, in cases where there are 2-ADUs on a single lot, to 1 spot. Third, it removed the owner occupancy requirement for the ADU approval process.",47.6765382,-122.2070775,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Kenmore,Washington,WA,West,Pacific,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 20-0510,Adopted on 9/14/2020,2020-09-14,2020,https://www.theurbanist.org/2020/09/18/kenmore-kirkland-adu-reform-snoco-next/,https://www.kenmorewa.gov/government/departments/community-development/planning-initiatives/accessory-dwelling-units,"The City of Kenmore passed an ADU ordinance which made four central changes to its zoning code. First, it allowed one ADU on all single-family zoned lots. Second, it specified that no additional parking spot need be added as a requisite for ADU approval. Third, it specified that owner occupancy is only required for the first 6-months following the completion of an ADU. And fourth, it allowed ADU size to vary from 600sqft to 1,500sqft, depending on the lot size wherein it would be established.",47.7596715,-122.2496367,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Tukwila,Washington,WA,West,Pacific,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 2581,Adopted on 7/02/2018,2018-07-02,2018,https://www.tukwilawa.gov/wp-content/uploads/DCD-Planning-Accessory-Dwelling-Units.pdf,http://records.tukwilawa.gov/weblink/1/edoc/56618/Tukwila%20Municipal%20Code%20-%20Title%2018%20-%20Zoning.pdf,"The City of Tukwila adopted an ADU ordinance which made three principal changes to its zoning code. First, it specified that both attached and detached ADUs are allowed on single-family zoned lots, with the condition that no more than one ADU is established per lot. Second, it required owner occupancy of either the ADU or the principal dwelling. Third, it required that there is one parking spot added for an ADU. Due to the owner occupancy requirement, as well as the parking requirement which isn't waived or tied to public transit, some may say that this ADU ordinance may be limited in its capacity to facilitate greater ADU development.",47.4627356,-122.2559156,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Tukwila,Washington,WA,West,Pacific,Intensive Zoning Code Effort,Early Process,"Plex Reform, TOD Reform, Other Reform",Codification of the Transit-Oriented Development Housing Strategies Plan,Ongoing as of 7/06/2023,2023-07-06,2023,https://www.theurbanist.org/2022/11/03/tukwila-gets-serious-about-transit-oriented-housing/,https://www.tukwilawa.gov/wp-content/uploads/DCD-Tukwila-TOD-Housing-Strategies-Plan.pdf,"The City of Tukwila is in the process of codifying updates to its zoning code, to align with recommendations published in its Transit-Oriented Development Housing Strategies Plan. There are three principal changes which the city is intending to make. First, it wants to create an affordable housing incentive program for developing multi-family units, otherwise known as an inclusionary zoning program. Second, it wants to reduce parking minimums by half, in order to reduce the costs associated with residential development. And third, it wants to make changes in its zoning code to allow for missing middle housing in its single-family zoned areas.",47.4627356,-122.2559156,1,0,1,1,0,0,1,0,1,0,1,0,0,0
Municipality,Yakima,Washington,WA,West,Pacific,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 6-2018,Approved on 12/18/2018,2018-12-18,2018,https://www.yakimacounty.us/DocumentCenter/View/9316/Accessory_Housing_Guide,https://www.yakimacounty.us/DocumentCenter/View/18710/6-2018,"The Yakima County government passed an ADU ordinance which made three central changes to the zoning code. First, it allowed both attached and detached ADUs on single-family zoned land, with the condition that no more than one ADU is established per lot. Second, it required one additional parking spot with the establishment of an ADU. Third, it required owner occupancy in order for an ADU to be approved. A limitation with this ordinance is that ADUs are subject to a public hearing process, which notifies neighbors close to a development that an application has been submitted. This is likely to reduce the effectiveness of this ordinance, and limit the extent to which ADUs may be realized in the jurisdiction.",46.601557,-120.510842,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Everett,Washington,WA,West,Pacific,Municipal Ordinance,Approved,ADU Reform,Ordinance No. 3534-17,Adopted on 2/15/2017,2017-02-15,2017,https://www.everettwa.gov/DocumentCenter/View/31437/Agenda-2---Accessory-Dwelling-Unit-Briefing,https://lfportal.everettwa.gov/WebLink/DocView.aspx?id=532544&searchid=7c461ddb-23d5-4fbd-8b73-5bf1bc1758f4&dbid=0&cr=1,"The City of Everett passed an ADU ordinance which made one central change to their zoning code. The principal change was that detached ADUs were permitted on single-family zoned land, whereas before, only attached/interior ADUs were permitted. A limitation with the ordinance is that it does not address the effects of public hearings on ADUs, and it did not seek to further insulate the establishment of ADUs from the public comment process.",47.9793437,-122.2127011,0,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Everett,Washington,WA,West,Pacific,Intensive Zoning Code Effort,Approved,ADU Reform,Ordinance No. 3774-20 (Rethink Zoning),Adopted on 11/04/2020,2020-11-04,2020,"https://www.theurbanist.org/2020/12/10/everett-reforms-citywide-zoning-embarks-on-affordable-housing-plan/#:~:text=Chief%20among%20the%20zoning%20changes,from%2011%20to%20just%20five.",https://www.everettwa.gov/DocumentCenter/View/31437/Item-2---Accessory-Dwelling-Unit-Briefing?bidId=,"The City of Everett passed an ADU ordinance which made at least three central changes to their zoning code. These changes were primarily regulatory. First, the ordinance updated definitions to be more understandable. Second, the ordinance increased the maximum size of ADUs from 800sqft to 1,000sqft. Third, the ordinance expanded the list of zoning districts wherein ADU construction is allowed.",47.9793437,-122.2127011,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Municipality,Spokane,Washington,WA,West,Pacific,Municipal Ordinance,Approved,Plex Reform,Building Opportunities and Choices for All (Ordinance No. C36232),Approved on 7/18/2022,2022-07-18,2022,https://my.spokanecity.org/housing/building-opportunity/,https://static.spokanecity.org/documents/housing/building-opportunity/ordinance-c36232-boca-interim-ordinance-not-signed-2022-07-18.pdf,"The Building Opportunity and Choices for All pilot program is a one-year interim zoning program that modifies residential zoning to accelerate construction of more housing in neighborhoods, with more variety in the types of housing being provided. During the pilot program, Planning Services staff will be working with stakeholders and the broader community to create permanent code changes that make housing choice more of a reality for Spokane's residents. The pilot program would allow more housing options to be approved and built citywide within the next 12-18 months. Whether or not the city will come to codify this pilot program into a formal place within the zoning code is undetermined, and only the future will reveal the outcomes of this pilot.",47.6571934,-117.42351,1,0,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Walla Walla,Washington,WA,West,Pacific,Municipal Ordinance,Approved,"ADU Reform, Plex Reform",Ordinance No. 2018-53,Adopted on 12/27/2018,2018-12-27,2018,https://www.planning.org/planning/2022/summer/zoning-reform-creates-new-model-for-smart-growth-in-walla-walla-washington/,https://records.wallawallawa.gov:8643/lfportal/DocView.aspx?dbid=0&id=1153870&page=1&cr=1,"The Walla Walla City Council passed a zoning reform ordinance, which made three central changes. First, it consolidated previously restrictive low-density residential districts into a common district called: ""Neighborhood Residential"" (NR). Second, it allowed construction of dense housing on NR districts, including cottage homes, duplexes, fourplexes, and tiny homes. Third, it made various changes to its ADU code: increasing maximum square footage, removing owner occupancy requirements, and making the application process ""ministerial"" as opposed to being subject to obstructions caused by public hearing provisions.",46.0667277,-118.339345,1,1,0,0,1,0,0,0,0,1,0,0,0,0
Municipality,Gilman,Wisconsin,WI,Midwest,East North Central,Municipal Ordinance,Approved,Other Reform,Ordinance No. –,Passed on 1/01/2011,2011-01-01,2011,https://codelibrary.amlegal.com/codes/gilman/latest/gilman_wi/0-0-0-4083,https://codelibrary.amlegal.com/codes/gilman/latest/gilman_wi/0-0-0-4717#JD_REFERENCESTOORDINANCES,"The Village Board of Gilman adopted an ordinance that removed parking minimums from the zoning code. It is unclear what the name or exact date of the ordinance is, but as an extension of the information provided in the zoning code, we have labeled the date as the first of January 2011. The jurisdiction joins a growing list of others who have removed parking minimums from a green-climate, walkability, and housing perspective. For more information, see Title XV: Land Use, Chapter 157: Zoning, Section 157.035(d) of the Gilman Code of Ordinances.",45.1666382,-90.8076338,0,0,0,1,1,0,0,0,0,1,0,0,0,0
